age,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30,sample_31,sample_32,sample_33,sample_34,sample_35,sample_36,sample_37,sample_38,sample_39,sample_40,sample_41,sample_42,sample_43,sample_44,sample_45,sample_46,sample_47,sample_48,sample_49,sample_50,sample_51,sample_52,sample_53,sample_54,sample_55,sample_56,sample_57,sample_58,sample_59,sample_60,sample_61,sample_62,sample_63,sample_64,sample_65,sample_66,sample_67,sample_68,sample_69,sample_70,sample_71,sample_72,sample_73,sample_74,sample_75,sample_76,sample_77,sample_78,sample_79,sample_80,sample_81,sample_82,sample_83,sample_84,sample_85,sample_86,sample_87,sample_88,sample_89,sample_90,sample_91,sample_92,sample_93,sample_94,sample_95,sample_96,sample_97,sample_98,sample_99
70,0.32608695652173914,0.32608695652173914,0.5,0.21739130434782608,0.41304347826086957,0.30434782608695654,0.5217391304347826,0.391304347826087,0.30434782608695654,0.41304347826086957,0.34782608695652173,0.41304347826086957,0.32608695652173914,0.2391304347826087,0.5,0.34782608695652173,0.3695652173913043,0.45652173913043476,0.4782608695652174,0.34782608695652173,0.41304347826086957,0.391304347826087,0.3695652173913043,0.5,0.43478260869565216,0.5652173913043478,0.2608695652173913,0.391304347826087,0.391304347826087,0.2826086956521739,0.2826086956521739,0.391304347826087,0.391304347826087,0.1956521739130435,0.34782608695652173,0.17391304347826086,0.4782608695652174,0.32608695652173914,0.2826086956521739,0.45652173913043476,0.41304347826086957,0.30434782608695654,0.30434782608695654,0.32608695652173914,0.2608695652173913,0.4782608695652174,0.1956521739130435,0.5869565217391305,0.2608695652173913,0.1956521739130435,0.21739130434782608,0.41304347826086957,0.3695652173913043,0.3695652173913043,0.32608695652173914,0.391304347826087,0.4782608695652174,0.391304347826087,0.6086956521739131,0.34782608695652173,0.34782608695652173,0.32608695652173914,0.2608695652173913,0.3695652173913043,0.391304347826087,0.30434782608695654,0.4782608695652174,0.3695652173913043,0.32608695652173914,0.2391304347826087,0.2826086956521739,0.2391304347826087,0.2826086956521739,0.3695652173913043,0.2608695652173913,0.2826086956521739,0.41304347826086957,0.43478260869565216,0.3695652173913043,0.3695652173913043,0.391304347826087,0.2826086956521739,0.2826086956521739,0.3695652173913043,0.43478260869565216,0.41304347826086957,0.43478260869565216,0.4782608695652174,0.32608695652173914,0.4782608695652174,0.43478260869565216,0.3695652173913043,0.2826086956521739,0.30434782608695654,0.43478260869565216,0.2826086956521739,0.34782608695652173,0.2608695652173913,0.2391304347826087,0.34782608695652173
71,0.3695652173913043,0.45652173913043476,0.391304347826087,0.2608695652173913,0.391304347826087,0.43478260869565216,0.2826086956521739,0.34782608695652173,0.34782608695652173,0.21739130434782608,0.2826086956521739,0.4782608695652174,0.391304347826087,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.41304347826086957,0.45652173913043476,0.43478260869565216,0.2826086956521739,0.3695652173913043,0.5869565217391305,0.41304347826086957,0.2826086956521739,0.391304347826087,0.41304347826086957,0.3695652173913043,0.32608695652173914,0.2391304347826087,0.34782608695652173,0.3695652173913043,0.41304347826086957,0.30434782608695654,0.34782608695652173,0.2391304347826087,0.2826086956521739,0.30434782608695654,0.32608695652173914,0.5,0.2608695652173913,0.2391304347826087,0.391304347826087,0.391304347826087,0.32608695652173914,0.41304347826086957,0.43478260869565216,0.21739130434782608,0.34782608695652173,0.3695652173913043,0.41304347826086957,0.21739130434782608,0.34782608695652173,0.45652173913043476,0.391304347826087,0.2826086956521739,0.3695652173913043,0.41304347826086957,0.391304347826087,0.3695652173913043,0.5,0.34782608695652173,0.34782608695652173,0.45652173913043476,0.41304347826086957,0.34782608695652173,0.1956521739130435,0.1956521739130435,0.34782608695652173,0.2826086956521739,0.5434782608695652,0.2826086956521739,0.2826086956521739,0.43478260869565216,0.43478260869565216,0.2826086956521739,0.5,0.3695652173913043,0.30434782608695654,0.41304347826086957,0.2608695652173913,0.2608695652173913,0.2826086956521739,0.43478260869565216,0.30434782608695654,0.32608695652173914,0.3695652173913043,0.32608695652173914,0.30434782608695654,0.30434782608695654,0.4782608695652174,0.2391304347826087,0.34782608695652173,0.391304347826087,0.30434782608695654,0.3695652173913043,0.30434782608695654,0.32608695652173914,0.5652173913043478,0.2826086956521739,0.45652173913043476
72,0.1956521739130435,0.3695652173913043,0.32608695652173914,0.30434782608695654,0.30434782608695654,0.21739130434782608,0.3695652173913043,0.30434782608695654,0.1956521739130435,0.32608695652173914,0.17391304347826086,0.41304347826086957,0.3695652173913043,0.32608695652173914,0.3695652173913043,0.32608695652173914,0.391304347826087,0.2608695652173913,0.3695652173913043,0.34782608695652173,0.3695652173913043,0.43478260869565216,0.2826086956521739,0.21739130434782608,0.41304347826086957,0.2391304347826087,0.30434782608695654,0.45652173913043476,0.3695652173913043,0.30434782608695654,0.34782608695652173,0.3695652173913043,0.2608695652173913,0.30434782608695654,0.32608695652173914,0.5652173913043478,0.391304347826087,0.34782608695652173,0.41304347826086957,0.45652173913043476,0.2826086956521739,0.34782608695652173,0.41304347826086957,0.30434782608695654,0.32608695652173914,0.21739130434782608,0.2608695652173913,0.3695652173913043,0.32608695652173914,0.32608695652173914,0.32608695652173914,0.3695652173913043,0.391304347826087,0.21739130434782608,0.2608695652173913,0.391304347826087,0.391304347826087,0.45652173913043476,0.391304347826087,0.2608695652173913,0.21739130434782608,0.41304347826086957,0.2608695652173913,0.3695652173913043,0.17391304347826086,0.391304347826087,0.5869565217391305,0.391304347826087,0.2391304347826087,0.34782608695652173,0.1956521739130435,0.32608695652173914,0.34782608695652173,0.2826086956521739,0.45652173913043476,0.2608695652173913,0.391304347826087,0.41304347826086957,0.2608695652173913,0.3695652173913043,0.21739130434782608,0.2608695652173913,0.2608695652173913,0.2826086956521739,0.391304347826087,0.34782608695652173,0.32608695652173914,0.17391304347826086,0.30434782608695654,0.17391304347826086,0.30434782608695654,0.34782608695652173,0.3695652173913043,0.32608695652173914,0.2608695652173913,0.30434782608695654,0.30434782608695654,0.41304347826086957,0.2391304347826087,0.32608695652173914
73,0.41304347826086957,0.30434782608695654,0.1956521739130435,0.34782608695652173,0.17391304347826086,0.3695652173913043,0.30434782608695654,0.2391304347826087,0.15217391304347827,0.5652173913043478,0.391304347826087,0.17391304347826086,0.43478260869565216,0.41304347826086957,0.2391304347826087,0.391304347826087,0.30434782608695654,0.41304347826086957,0.2826086956521739,0.2826086956521739,0.34782608695652173,0.2826086956521739,0.391304347826087,0.2608695652173913,0.34782608695652173,0.1956521739130435,0.2826086956521739,0.21739130434782608,0.34782608695652173,0.3695652173913043,0.32608695652173914,0.45652173913043476,0.41304347826086957,0.3695652173913043,0.391304347826087,0.34782608695652173,0.1956521739130435,0.30434782608695654,0.34782608695652173,0.30434782608695654,0.3695652173913043,0.3695652173913043,0.32608695652173914,0.34782608695652173,0.21739130434782608,0.32608695652173914,0.5434782608695652,0.391304347826087,0.32608695652173914,0.30434782608695654,0.34782608695652173,0.2826086956521739,0.43478260869565216,0.2608695652173913,0.2391304347826087,0.391304347826087,0.32608695652173914,0.391304347826087,0.45652173913043476,0.2826086956521739,0.2608695652173913,0.30434782608695654,0.41304347826086957,0.32608695652173914,0.3695652173913043,0.2608695652173913,0.32608695652173914,0.43478260869565216,0.2826086956521739,0.21739130434782608,0.2826086956521739,0.2391304347826087,0.34782608695652173,0.2826086956521739,0.3695652173913043,0.2391304347826087,0.30434782608695654,0.32608695652173914,0.34782608695652173,0.5434782608695652,0.32608695652173914,0.2391304347826087,0.3695652173913043,0.41304347826086957,0.43478260869565216,0.2608695652173913,0.2608695652173913,0.30434782608695654,0.3695652173913043,0.2826086956521739,0.3695652173913043,0.30434782608695654,0.41304347826086957,0.2391304347826087,0.30434782608695654,0.43478260869565216,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.5
74,0.1956521739130435,0.08695652173913043,0.15217391304347827,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.21739130434782608,0.1956521739130435,0.21739130434782608,0.2608695652173913,0.21739130434782608,0.391304347826087,0.17391304347826086,0.1956521739130435,0.21739130434782608,0.2391304347826087,0.21739130434782608,0.2608695652173913,0.32608695652173914,0.21739130434782608,0.1956521739130435,0.30434782608695654,0.17391304347826086,0.13043478260869565,0.1956521739130435,0.30434782608695654,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.17391304347826086,0.2826086956521739,0.17391304347826086,0.2608695652173913,0.15217391304347827,0.2608695652173913,0.1956521739130435,0.2608695652173913,0.32608695652173914,0.13043478260869565,0.1956521739130435,0.1956521739130435,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.1956521739130435,0.15217391304347827,0.17391304347826086,0.2391304347826087,0.2608695652173913,0.17391304347826086,0.1956521739130435,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.2826086956521739,0.391304347826087,0.2608695652173913,0.2608695652173913,0.3695652173913043,0.2608695652173913,0.17391304347826086,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.2608695652173913,0.15217391304347827,0.21739130434782608,0.1956521739130435,0.1956521739130435,0.2826086956521739,0.17391304347826086,0.2391304347826087,0.1956521739130435,0.10869565217391304,0.13043478260869565,0.1956521739130435,0.13043478260869565,0.13043478260869565,0.2391304347826087,0.13043478260869565,0.17391304347826086,0.2826086956521739,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.1956521739130435,0.2391304347826087,0.2391304347826087,0.21739130434782608,0.21739130434782608,0.17391304347826086,0.2826086956521739,0.13043478260869565,0.2608695652173913
75,0.15217391304347827,0.4782608695652174,0.17391304347826086,0.2608695652173913,0.1956521739130435,0.10869565217391304,0.13043478260869565,0.2608695652173913,0.1956521739130435,0.2826086956521739,0.2391304347826087,0.2826086956521739,0.13043478260869565,0.1956521739130435,0.10869565217391304,0.15217391304347827,0.15217391304347827,0.15217391304347827,0.2608695652173913,0.21739130434782608,0.30434782608695654,0.10869565217391304,0.21739130434782608,0.13043478260869565,0.2608695652173913,0.1956521739130435,0.2608695652173913,0.2391304347826087,0.2608695652173913,0.1956521739130435,0.10869565217391304,0.2391304347826087,0.32608695652173914,0.17391304347826086,0.10869565217391304,0.17391304347826086,0.30434782608695654,0.2391304347826087,0.13043478260869565,0.13043478260869565,0.15217391304347827,0.15217391304347827,0.17391304347826086,0.1956521739130435,0.1956521739130435,0.2391304347826087,0.21739130434782608,0.21739130434782608,0.34782608695652173,0.30434782608695654,0.32608695652173914,0.2391304347826087,0.1956521739130435,0.32608695652173914,0.21739130434782608,0.1956521739130435,0.21739130434782608,0.17391304347826086,0.2391304347826087,0.15217391304347827,0.2608695652173913,0.3695652173913043,0.1956521739130435,0.15217391304347827,0.1956521739130435,0.15217391304347827,0.1956521739130435,0.2826086956521739,0.2608695652173913,0.10869565217391304,0.15217391304347827,0.15217391304347827,0.1956521739130435,0.2608695652173913,0.2608695652173913,0.15217391304347827,0.30434782608695654,0.2391304347826087,0.1956521739130435,0.15217391304347827,0.2608695652173913,0.21739130434782608,0.2391304347826087,0.2826086956521739,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.34782608695652173,0.30434782608695654,0.30434782608695654,0.2608695652173913,0.2391304347826087,0.21739130434782608,0.13043478260869565,0.21739130434782608,0.06521739130434782,0.1956521739130435,0.10869565217391304,0.17391304347826086,0.17391304347826086
76,0.13043478260869565,0.1956521739130435,0.1956521739130435,0.13043478260869565,0.1956521739130435,0.17391304347826086,0.10869565217391304,0.2391304347826087,0.08695652173913043,0.1956521739130435,0.17391304347826086,0.13043478260869565,0.10869565217391304,0.21739130434782608,0.10869565217391304,0.15217391304347827,0.2608695652173913,0.17391304347826086,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.10869565217391304,0.15217391304347827,0.13043478260869565,0.2391304347826087,0.2826086956521739,0.043478260869565216,0.17391304347826086,0.2608695652173913,0.17391304347826086,0.1956521739130435,0.2391304347826087,0.32608695652173914,0.21739130434782608,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.17391304347826086,0.17391304347826086,0.10869565217391304,0.17391304347826086,0.17391304347826086,0.2826086956521739,0.17391304347826086,0.08695652173913043,0.15217391304347827,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.13043478260869565,0.2391304347826087,0.21739130434782608,0.13043478260869565,0.15217391304347827,0.13043478260869565,0.1956521739130435,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.21739130434782608,0.2391304347826087,0.17391304347826086,0.17391304347826086,0.2826086956521739,0.17391304347826086,0.06521739130434782,0.10869565217391304,0.1956521739130435,0.08695652173913043,0.15217391304347827,0.10869565217391304,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.10869565217391304,0.1956521739130435,0.06521739130434782,0.2826086956521739,0.1956521739130435,0.2826086956521739,0.1956521739130435,0.17391304347826086,0.10869565217391304,0.17391304347826086,0.21739130434782608,0.13043478260869565,0.1956521739130435,0.08695652173913043,0.15217391304347827,0.10869565217391304,0.1956521739130435,0.1956521739130435
77,0.17391304347826086,0.10869565217391304,0.13043478260869565,0.2391304347826087,0.13043478260869565,0.10869565217391304,0.10869565217391304,0.06521739130434782,0.2608695652173913,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.13043478260869565,0.15217391304347827,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.1956521739130435,0.17391304347826086,0.08695652173913043,0.1956521739130435,0.15217391304347827,0.21739130434782608,0.06521739130434782,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.15217391304347827,0.08695652173913043,0.17391304347826086,0.15217391304347827,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.2608695652173913,0.08695652173913043,0.15217391304347827,0.10869565217391304,0.08695652173913043,0.15217391304347827,0.08695652173913043,0.15217391304347827,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.06521739130434782,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.10869565217391304,0.17391304347826086,0.10869565217391304,0.21739130434782608,0.21739130434782608,0.15217391304347827,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.15217391304347827,0.06521739130434782,0.17391304347826086,0.13043478260869565,0.17391304347826086,0.13043478260869565,0.1956521739130435,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.21739130434782608,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.17391304347826086,0.15217391304347827,0.08695652173913043,0.0,0.1956521739130435,0.043478260869565216,0.13043478260869565,0.13043478260869565,0.021739130434782608,0.2826086956521739,0.10869565217391304,0.06521739130434782,0.1956521739130435,0.13043478260869565,0.1956521739130435,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.06521739130434782,0.13043478260869565
78,0.06521739130434782,0.08695652173913043,0.1956521739130435,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.2391304347826087,0.17391304347826086,0.1956521739130435,0.08695652173913043,0.06521739130434782,0.10869565217391304,0.13043478260869565,0.06521739130434782,0.13043478260869565,0.1956521739130435,0.08695652173913043,0.08695652173913043,0.10869565217391304,0.15217391304347827,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.15217391304347827,0.10869565217391304,0.15217391304347827,0.08695652173913043,0.13043478260869565,0.06521739130434782,0.15217391304347827,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.15217391304347827,0.13043478260869565,0.13043478260869565,0.06521739130434782,0.10869565217391304,0.08695652173913043,0.06521739130434782,0.10869565217391304,0.10869565217391304,0.08695652173913043,0.021739130434782608,0.10869565217391304,0.15217391304347827,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.21739130434782608,0.17391304347826086,0.13043478260869565,0.10869565217391304,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.13043478260869565,0.06521739130434782,0.06521739130434782,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.15217391304347827,0.13043478260869565,0.15217391304347827,0.13043478260869565,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.10869565217391304,0.17391304347826086,0.10869565217391304,0.15217391304347827,0.10869565217391304,0.1956521739130435,0.10869565217391304,0.13043478260869565,0.1956521739130435,0.08695652173913043,0.15217391304347827,0.08695652173913043,0.13043478260869565,0.17391304347826086,0.043478260869565216,0.06521739130434782,0.06521739130434782
79,0.08695652173913043,0.10869565217391304,0.06521739130434782,0.043478260869565216,0.06521739130434782,0.08695652173913043,0.08695652173913043,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.17391304347826086,0.0,0.06521739130434782,0.15217391304347827,0.043478260869565216,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.10869565217391304,0.043478260869565216,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.15217391304347827,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.10869565217391304,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.10869565217391304,0.043478260869565216,0.10869565217391304,0.13043478260869565,0.043478260869565216,0.06521739130434782,0.021739130434782608,0.08695652173913043,0.06521739130434782,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.043478260869565216,0.06521739130434782,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.10869565217391304,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.10869565217391304,0.21739130434782608,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.10869565217391304,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.13043478260869565,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.10869565217391304,0.043478260869565216,0.10869565217391304,0.08695652173913043,0.10869565217391304,0.043478260869565216,0.10869565217391304,0.08695652173913043,0.13043478260869565
80,0.043478260869565216,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.0,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.06521739130434782,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.0,0.0,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.0,0.043478260869565216,0.021739130434782608,0.0,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.06521739130434782,0.06521739130434782,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.06521739130434782,0.021739130434782608,0.06521739130434782,0.06521739130434782,0.08695652173913043,0.0,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.0,0.021739130434782608,0.06521739130434782,0.043478260869565216
81,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.08695652173913043,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.0,0.043478260869565216,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0
82,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0
83,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608
84,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.043478260869565216,0.021739130434782608,0.0,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0
86,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.021739130434782608,0.043478260869565216,0.0,0.021739130434782608,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0
